,countyFIPS,year,proprietors,population,stateFIPS,quarter,Emp,emp_growth,str,imtr,cmtr,KPost2012,logy,qtryr,pop10,percap_emp,tt_CO,tt_KS,tt_MO,tt_NE,tt_OK
159,8077,2004,18842,127678,8,4,46871,-0.001150773,2.9,4.63,4.63,0,10.755154426298283,2004.4,12.7678,0.36710318144081205,1,0,0,0,0
160,8079,2004,280,848,8,1,199,-0.99597329,2.9,4.63,4.63,0,5.293304824724492,2004.1,0.0848,0.2346698113207547,1,0,0,0,0
161,8079,2004,280,848,8,2,190,-0.045226131,2.9,4.63,4.63,0,5.247024072160486,2004.2,0.0848,0.2240566037735849,1,0,0,0,0
162,8079,2004,280,848,8,3,394,1.073684211,2.9,4.63,4.63,0,5.976350909297934,2004.3,0.0848,0.46462264150943394,1,0,0,0,0
163,8079,2004,280,848,8,4,286,-0.274111675,2.9,4.63,4.63,0,5.655991810819852,2004.4,0.0848,0.33726415094339623,1,0,0,0,0
164,8081,2004,2088,13175,8,1,3323,11.44569288,2.9,4.63,4.63,0,8.108623268354595,2004.1,1.3175,0.2522201138519924,1,0,0,0,0
165,8081,2004,2088,13175,8,2,3498,0.052663256,2.9,4.63,4.63,0,8.159946655578548,2004.2,1.3175,0.26550284629981025,1,0,0,0,0
166,8081,2004,2088,13175,8,3,3648,0.042881647,2.9,4.63,4.63,0,8.201934351194222,2004.3,1.3175,0.276888045540797,1,0,0,0,0
167,8081,2004,2088,13175,8,4,3655,0.00191886,2.9,4.63,4.63,0,8.203851372183879,2004.4,1.3175,0.27741935483870966,1,0,0,0,0
168,8083,2004,4159,24456,8,1,5533,0.601910828,2.9,4.63,4.63,0,8.618485442898109,2004.1,2.4456,0.22624304874059536,1,0,0,0,0
169,8083,2004,4159,24456,8,2,5620,0.015723839,2.9,4.63,4.63,0,8.634086942887738,2004.2,2.4456,0.22980045796532547,1,0,0,0,0
170,8083,2004,4159,24456,8,3,6315,0.12366548,2.9,4.63,4.63,0,8.750683034784592,2004.3,2.4456,0.2582188420019627,1,0,0,0,0
171,8083,2004,4159,24456,8,4,6129,-0.029453682,2.9,4.63,4.63,0,8.720786883485731,2004.4,2.4456,0.25061334641805694,1,0,0,0,0
172,8085,2004,7160,36310,8,1,9631,0.618111559,2.9,4.63,4.63,0,9.172742341560864,2004.1,3.631,0.2652437345083999,1,0,0,0,0
173,8085,2004,7160,36310,8,2,10228,0.061987333,2.9,4.63,4.63,0,9.232884336411077,2004.2,3.631,0.2816854860919857,1,0,0,0,0
174,8085,2004,7160,36310,8,3,10793,0.055240516,2.9,4.63,4.63,0,9.286653054825347,2004.3,3.631,0.29724593775819336,1,0,0,0,0
175,8085,2004,7160,36310,8,4,10608,-0.017140739,2.9,4.63,4.63,0,9.269363712425644,2004.4,3.631,0.292150922610851,1,0,0,0,0
176,8087,2004,3482,27736,8,1,8657,-0.163494057,2.9,4.63,4.63,0,9.066123521215774,2004.1,2.7736,0.31212143063167,1,0,0,0,0
