,countyFIPS,year,proprietors,population,stateFIPS,quarter,Emp,emp_growth,str,imtr,cmtr,KPost2012,logy,qtryr,pop10,percap_emp,tt_CO,tt_KS,tt_MO,tt_NE,tt_OK
1565,8014,2010,8979,56275,8,2,28191,-0.006904569,2.9,4.63,4.63,0,10.246758057051174,2010.2,5.6275,0.5009506885828521,7,0,0,0,0
1566,8014,2010,8979,56275,8,3,28213,0.0007803910000000001,2.9,4.63,4.63,0,10.24753814360942,2010.3,5.6275,0.5013416259440249,7,0,0,0,0
1567,8014,2010,8979,56275,8,4,27191,-0.036224436,2.9,4.63,4.63,0,10.210641315177503,2010.4,5.6275,0.4831808085295424,7,0,0,0,0
1568,8015,2010,3699,17803,8,1,4289,-0.012433802,2.9,4.63,4.63,0,8.36380888451688,2010.1,1.7803,0.2409144526203449,7,0,0,0,0
1569,8015,2010,3699,17803,8,2,4234,-0.012823502,2.9,4.63,4.63,0,8.350902451694811,2010.2,1.7803,0.23782508565972027,7,0,0,0,0
1570,8015,2010,3699,17803,8,3,4997,0.180207841,2.9,4.63,4.63,0,8.516593011344206,2010.3,1.7803,0.28068303094983993,7,0,0,0,0
1571,8015,2010,3699,17803,8,4,4145,-0.17050230100000002,2.9,4.63,4.63,0,8.329658067569396,2010.4,1.7803,0.2328259282143459,7,0,0,0,0
1572,8017,2010,713,1831,8,1,351,0.029325513,2.9,4.63,4.63,0,5.860786223465865,2010.1,0.1831,0.1916985253959585,7,0,0,0,0
1573,8017,2010,713,1831,8,2,339,-0.034188034,2.9,4.63,4.63,0,5.82600010738045,2010.2,0.1831,0.1851447296559257,7,0,0,0,0
1574,8017,2010,713,1831,8,3,380,0.120943953,2.9,4.63,4.63,0,5.940171252720432,2010.3,0.1831,0.2075368651010377,7,0,0,0,0
1575,8017,2010,713,1831,8,4,417,0.097368421,2.9,4.63,4.63,0,6.0330862217988015,2010.4,0.1831,0.2277444019661387,7,0,0,0,0
1576,8019,2010,981,9081,8,1,2036,-0.027698185,2.9,4.63,4.63,0,7.618742377670413,2010.1,0.9081,0.22420438277722718,7,0,0,0,0
1577,8019,2010,981,9081,8,2,2060,0.011787819,2.9,4.63,4.63,0,7.630461261783627,2010.2,0.9081,0.22684726351723378,7,0,0,0,0
1578,8019,2010,981,9081,8,3,2304,0.118446602,2.9,4.63,4.63,0,7.742402021815782,2010.3,0.9081,0.2537165510406343,7,0,0,0,0
1579,8019,2010,981,9081,8,4,2110,-0.084201389,2.9,4.63,4.63,0,7.6544432264701125,2010.4,0.9081,0.2323532650589142,7,0,0,0,0
1580,8021,2010,1567,8292,8,1,636,-0.105485232,2.9,4.63,4.63,0,6.455198563340122,2010.1,0.8292,0.07670043415340087,7,0,0,0,0
1581,8021,2010,1567,8292,8,2,631,-0.007861635,2.9,4.63,4.63,0,6.447305862541213,2010.2,0.8292,0.07609744331886155,7,0,0,0,0
1582,8021,2010,1567,8292,8,3,768,0.217115689,2.9,4.63,4.63,0,6.643789733147672,2010.3,0.8292,0.09261939218523878,7,0,0,0,0
1583,8021,2010,1567,8292,8,4,741,-0.03515625,2.9,4.63,4.63,0,6.608000625296087,2010.4,0.8292,0.08936324167872649,7,0,0,0,0
1584,8023,2010,624,3526,8,1,327,-0.248275862,2.9,4.63,4.63,0,5.7899601708972535,2010.1,0.3526,0.09273964832671583,7,0,0,0,0
1585,8023,2010,624,3526,8,2,257,-0.214067278,2.9,4.63,4.63,0,5.54907608489522,2010.2,0.3526,0.07288712422007941,7,0,0,0,0
1586,8023,2010,624,3526,8,3,347,0.350194553,2.9,4.63,4.63,0,5.849324779946859,2010.3,0.3526,0.09841179807146909,7,0,0,0,0
1587,8023,2010,624,3526,8,4,421,0.213256484,2.9,4.63,4.63,0,6.042632833682381,2010.4,0.3526,0.11939875212705615,7,0,0,0,0
1588,8025,2010,552,5852,8,1,640,-0.031770045,2.9,4.63,4.63,0,6.461468176353717,2010.1,0.5852,0.10936431989063568,7,0,0,0,0
1589,8025,2010,552,5852,8,2,604,-0.05625,2.9,4.63,4.63,0,6.403574197934815,2010.2,0.5852,0.10321257689678742,7,0,0,0,0
1590,8025,2010,552,5852,8,3,568,-0.059602649,2.9,4.63,4.63,0,6.342121418721152,2010.3,0.5852,0.09706083390293917,7,0,0,0,0
1591,8025,2010,552,5852,8,4,598,0.052816901,2.9,4.63,4.63,0,6.393590753950631,2010.4,0.5852,0.10218728639781272,7,0,0,0,0
1592,8027,2010,1280,4275,8,1,530,-0.118136439,2.9,4.63,4.63,0,6.272877006546167,2010.1,0.4275,0.1239766081871345,7,0,0,0,0
1593,8027,2010,1280,4275,8,2,559,0.054716981,2.9,4.63,4.63,0,6.326149473155099,2010.2,0.4275,0.13076023391812866,7,0,0,0,0
1594,8027,2010,1280,4275,8,3,751,0.343470483,2.9,4.63,4.63,0,6.621405651764134,2010.3,0.4275,0.17567251461988304,7,0,0,0,0
1595,8027,2010,1280,4275,8,4,617,-0.178428762,2.9,4.63,4.63,0,6.424869023905388,2010.4,0.4275,0.14432748538011697,7,0,0,0,0
1596,8029,2010,6133,30880,8,1,5035,-0.06897189299999999,2.9,4.63,4.63,0,8.524168805152662,2010.1,3.088,0.16305051813471502,7,0,0,0,0
1597,8029,2010,6133,30880,8,2,5387,0.06991062599999999,2.9,4.63,4.63,0,8.591743922680534,2010.2,3.088,0.17444948186528497,7,0,0,0,0
1598,8029,2010,6133,30880,8,3,5622,0.043623538,2.9,4.63,4.63,0,8.634442751466477,2010.3,3.088,0.18205958549222798,7,0,0,0,0
1599,8029,2010,6133,30880,8,4,5578,-0.007826396,2.9,4.63,4.63,0,8.626585568187433,2010.4,3.088,0.18063471502590672,7,0,0,0,0
1600,8031,2010,101143,603329,8,1,356037,-0.026210273,2.9,4.63,4.63,0,12.78278993701782,2010.1,60.3329,0.5901208130224139,7,0,0,0,0
1601,8031,2010,101143,603329,8,2,360168,0.011602727,2.9,4.63,4.63,0,12.794325868243936,2010.2,60.3329,0.5969678235258044,7,0,0,0,0
1602,8031,2010,101143,603329,8,3,366046,0.016320162,2.9,4.63,4.63,0,12.810514287546159,2010.3,60.3329,0.6067104349368255,7,0,0,0,0
1603,8031,2010,101143,603329,8,4,365497,-0.001499811,2.9,4.63,4.63,0,12.809013350203948,2010.4,60.3329,0.6058004836498826,7,0,0,0,0
1604,8033,2010,547,2065,8,1,192,-0.165217391,2.9,4.63,4.63,0,5.2574953720277815,2010.1,0.2065,0.09297820823244551,7,0,0,0,0
1605,8033,2010,547,2065,8,2,162,-0.15625,2.9,4.63,4.63,0,5.087596335232384,2010.2,0.2065,0.0784503631961259,7,0,0,0,0
1606,8033,2010,547,2065,8,3,184,0.135802469,2.9,4.63,4.63,0,5.214935757608986,2010.3,0.2065,0.0891041162227603,7,0,0,0,0
1607,8033,2010,547,2065,8,4,222,0.206521739,2.9,4.63,4.63,0,5.402677381872279,2010.4,0.2065,0.10750605326876514,7,0,0,0,0
1608,8035,2010,52974,286979,8,1,80102,-0.035833363,2.9,4.63,4.63,0,11.29105610153375,2010.1,28.6979,0.2791214688182759,7,0,0,0,0
1609,8035,2010,52974,286979,8,2,85515,0.06757634,2.9,4.63,4.63,0,11.356447078133792,2010.2,28.6979,0.29798347614285364,7,0,0,0,0
1610,8035,2010,52974,286979,8,3,89571,0.047430275,2.9,4.63,4.63,0,11.402786885859303,2010.3,28.6979,0.31211691447806283,7,0,0,0,0
1611,8035,2010,52974,286979,8,4,85876,-0.041252191,2.9,4.63,4.63,0,11.360659674289456,2010.4,28.6979,0.2992414079078957,7,0,0,0,0
1612,8037,2010,11645,52081,8,1,24378,0.117795406,2.9,4.63,4.63,0,10.101436365215783,2010.1,5.2081,0.4680785699199324,7,0,0,0,0
1613,8037,2010,11645,52081,8,2,23557,-0.033677906,2.9,4.63,4.63,0,10.067178295192607,2010.2,5.2081,0.4523146636969336,7,0,0,0,0
1614,8037,2010,11645,52081,8,3,22497,-0.044997240999999986,2.9,4.63,4.63,0,10.021137245969499,2010.3,5.2081,0.4319617518864845,7,0,0,0,0
1615,8037,2010,11645,52081,8,4,21203,-0.05751878,2.9,4.63,4.63,0,9.96189796008255,2010.4,5.2081,0.4071158387895778,7,0,0,0,0
1616,8039,2010,4447,23094,8,1,1580,-0.137554585,2.9,4.63,4.63,0,7.365180126021013,2010.1,2.3094,0.06841603879795619,7,0,0,0,0
1617,8039,2010,4447,23094,8,2,1682,0.064556962,2.9,4.63,4.63,0,7.427738840532894,2010.2,2.3094,0.07283277041655842,7,0,0,0,0
1618,8039,2010,4447,23094,8,3,2060,0.224732461,2.9,4.63,4.63,0,7.630461261783627,2010.3,2.3094,0.08920065817961376,7,0,0,0,0
1619,8039,2010,4447,23094,8,4,1818,-0.117475728,2.9,4.63,4.63,0,7.505492274737424,2010.4,2.3094,0.07872174590802807,7,0,0,0,0
1620,8041,2010,78334,626950,8,1,180738,-0.050271932000000005,2.9,4.63,4.63,0,12.104803747775602,2010.1,62.695,0.2882813621500917,7,0,0,0,0
1621,8041,2010,78334,626950,8,2,182682,0.010755901000000002,2.9,4.63,4.63,0,12.115502215344982,2010.2,62.695,0.29138208788579634,7,0,0,0,0
1622,8041,2010,78334,626950,8,3,190293,0.041662561,2.9,4.63,4.63,0,12.15632026858247,2010.3,62.695,0.3035218119467262,7,0,0,0,0
1623,8041,2010,78334,626950,8,4,185812,-0.023547897,2.9,4.63,4.63,0,12.132490688852204,2010.4,62.695,0.296374511524045,7,0,0,0,0
1624,8043,2010,5552,46857,8,1,7161,-0.072529465,2.9,4.63,4.63,0,8.87640491500694,2010.1,4.6857,0.15282668544721173,7,0,0,0,0
1625,8043,2010,5552,46857,8,2,7289,0.017874598999999998,2.9,4.63,4.63,0,8.894121641382213,2010.2,4.6857,0.15555840109268626,7,0,0,0,0
1626,8043,2010,5552,46857,8,3,7995,0.09685828,2.9,4.63,4.63,0,8.986571625268054,2010.3,4.6857,0.17062552019975671,7,0,0,0,0
1627,8043,2010,5552,46857,8,4,7375,-0.077548468,2.9,4.63,4.63,0,8.905851181208021,2010.4,4.6857,0.15739377254198947,7,0,0,0,0
1628,8045,2010,11617,56096,8,1,16012,-0.114086533,2.9,4.63,4.63,0,9.681093720112464,2010.1,5.6096,0.28543924700513407,7,0,0,0,0
1629,8045,2010,11617,56096,8,2,16180,0.010492131000000002,2.9,4.63,4.63,0,9.691531190612483,2010.2,5.6096,0.2884341129492299,7,0,0,0,0
1630,8045,2010,11617,56096,8,3,16705,0.032447466,2.9,4.63,4.63,0,9.723463354790857,2010.3,5.6096,0.2977930690245294,7,0,0,0,0
1631,8045,2010,11617,56096,8,4,16222,-0.028913499,2.9,4.63,4.63,0,9.69412362463029,2010.4,5.6096,0.28918282943525386,7,0,0,0,0
1632,8047,2010,861,5461,8,1,4978,0.150184843,2.9,4.63,4.63,0,8.512783482927537,2010.1,0.5461,0.911554660318623,7,0,0,0,0
1633,8047,2010,861,5461,8,2,4819,-0.031940538,2.9,4.63,4.63,0,8.480321716640333,2010.2,0.5461,0.8824391137154367,7,0,0,0,0
1634,8047,2010,861,5461,8,3,5278,0.095247977,2.9,4.63,4.63,0,8.57130251706327,2010.3,0.5461,0.9664896539095403,7,0,0,0,0
1635,8047,2010,861,5461,8,4,4988,-0.054945055,2.9,4.63,4.63,0,8.514790306799927,2010.4,0.5461,0.9133858267716536,7,0,0,0,0
1636,8049,2010,3454,14782,8,1,5660,0.191829859,2.9,4.63,4.63,0,8.641179171197228,2010.1,1.4782,0.38289811933432555,7,0,0,0,0
1637,8049,2010,3454,14782,8,2,4970,-0.121908127,2.9,4.63,4.63,0,8.511175119090675,2010.2,1.4782,0.33621972669462863,7,0,0,0,0
1638,8049,2010,3454,14782,8,3,4801,-0.034004024,2.9,4.63,4.63,0,8.476579508530941,2010.3,1.4782,0.32478690299012314,7,0,0,0,0
1639,8049,2010,3454,14782,8,4,4251,-0.114559467,2.9,4.63,4.63,0,8.35490952835879,2010.4,1.4782,0.2875794885671763,7,0,0,0,0
1640,8051,2010,3785,15357,8,1,5924,0.06815723,2.9,4.63,4.63,0,8.68676717538769,2010.1,1.5357,0.3857524256039591,7,0,0,0,0
1641,8051,2010,3785,15357,8,2,5484,-0.074274139,2.9,4.63,4.63,0,8.609590040682205,2010.2,1.5357,0.3571009962883376,7,0,0,0,0
1642,8051,2010,3785,15357,8,3,6087,0.109956236,2.9,4.63,4.63,0,8.713910628493924,2010.3,1.5357,0.39636647782770074,7,0,0,0,0
1643,8051,2010,3785,15357,8,4,5521,-0.09298505,2.9,4.63,4.63,0,8.616314282284044,2010.4,1.5357,0.3595103210262421,7,0,0,0,0
1644,8053,2010,296,844,8,1,144,-0.307692308,2.9,4.63,4.63,0,4.969813299576001,2010.1,0.0844,0.17061611374407584,7,0,0,0,0
1645,8053,2010,296,844,8,2,144,0.0,2.9,4.63,4.63,0,4.969813299576001,2010.2,0.0844,0.17061611374407584,7,0,0,0,0
1646,8053,2010,296,844,8,3,246,0.708333333,2.9,4.63,4.63,0,5.5053315359323625,2010.3,0.0844,0.2914691943127962,7,0,0,0,0
1647,8053,2010,296,844,8,4,181,-0.264227642,2.9,4.63,4.63,0,5.198497031265826,2010.4,0.0844,0.21445497630331753,7,0,0,0,0
1648,8055,2010,1372,6667,8,1,1040,-0.113384484,2.9,4.63,4.63,0,6.946975992135418,2010.1,0.6667,0.1559922003899805,7,0,0,0,0
1649,8055,2010,1372,6667,8,2,1070,0.028846154,2.9,4.63,4.63,0,6.975413927455952,2010.2,0.6667,0.16049197540122995,7,0,0,0,0
1650,8055,2010,1372,6667,8,3,1131,0.057009346,2.9,4.63,4.63,0,7.030857476116121,2010.3,0.6667,0.16964151792410379,7,0,0,0,0
1651,8055,2010,1372,6667,8,4,1135,0.003536693,2.9,4.63,4.63,0,7.034387929915503,2010.4,0.6667,0.17024148792560373,7,0,0,0,0
1652,8057,2010,406,1385,8,1,355,-0.202247191,2.9,4.63,4.63,0,5.872117789475416,2010.1,0.1385,0.2563176895306859,7,0,0,0,0
1653,8057,2010,406,1385,8,2,360,0.014084507,2.9,4.63,4.63,0,5.886104031450156,2010.2,0.1385,0.259927797833935,7,0,0,0,0
1654,8057,2010,406,1385,8,3,411,0.141666667,2.9,4.63,4.63,0,6.018593214496234,2010.3,0.1385,0.2967509025270758,7,0,0,0,0
1655,8057,2010,406,1385,8,4,412,0.00243309,2.9,4.63,4.63,0,6.021023349349527,2010.4,0.1385,0.29747292418772564,7,0,0,0,0
1656,8059,2010,86480,535916,8,1,173669,-0.02922352,2.9,4.63,4.63,0,12.064906467677712,2010.1,53.5916,0.32406011389844674,7,0,0,0,0
1657,8059,2010,86480,535916,8,2,179720,0.034842142,2.9,4.63,4.63,0,12.099155363184096,2010.2,53.5916,0.3353510624799409,7,0,0,0,0
1658,8059,2010,86480,535916,8,3,184488,0.026530158,2.9,4.63,4.63,0,12.125339699697077,2010.3,53.5916,0.34424797916091326,7,0,0,0,0
1659,8059,2010,86480,535916,8,4,177878,-0.035828889,2.9,4.63,4.63,0,12.088853201026456,2010.4,53.5916,0.33191395666485046,7,0,0,0,0
1660,8061,2010,588,1396,8,1,116,-0.086614173,2.9,4.63,4.63,0,4.7535901911063645,2010.1,0.1396,0.0830945558739255,7,0,0,0,0
1661,8061,2010,588,1396,8,2,118,0.017241378999999998,2.9,4.63,4.63,0,4.770684624465665,2010.2,0.1396,0.08452722063037249,7,0,0,0,0
1662,8061,2010,588,1396,8,3,132,0.118644068,2.9,4.63,4.63,0,4.882801922586371,2010.3,0.1396,0.09455587392550144,7,0,0,0,0
1663,8061,2010,588,1396,8,4,124,-0.060606061,2.9,4.63,4.63,0,4.820281565605037,2010.4,0.1396,0.08882521489971347,7,0,0,0,0
1664,8063,2010,1795,8247,8,1,2059,-0.026937618,2.9,4.63,4.63,0,7.629975707027789,2010.1,0.8247,0.24966654541045227,7,0,0,0,0
1665,8063,2010,1795,8247,8,2,2112,0.025740651,2.9,4.63,4.63,0,7.655390644826152,2010.2,0.8247,0.2560931247726446,7,0,0,0,0
1666,8063,2010,1795,8247,8,3,2155,0.020359848,2.9,4.63,4.63,0,7.675546002537848,2010.3,0.8247,0.26130714199102706,7,0,0,0,0
1667,8063,2010,1795,8247,8,4,2092,-0.029234339,2.9,4.63,4.63,0,7.645875825184813,2010.4,0.8247,0.25366800048502486,7,0,0,0,0
1668,8065,2010,878,7267,8,1,1102,0.040604344,2.9,4.63,4.63,0,7.004881989712859,2010.1,0.7267,0.15164441998073483,7,0,0,0,0
1669,8065,2010,878,7267,8,2,1026,-0.068965517,2.9,4.63,4.63,0,6.933423025730715,2010.2,0.7267,0.1411861841199945,7,0,0,0,0
1670,8065,2010,878,7267,8,3,1090,0.062378168,2.9,4.63,4.63,0,6.993932975223189,2010.3,0.7267,0.14999311958167055,7,0,0,0,0
1671,8065,2010,878,7267,8,4,1013,-0.070642202,2.9,4.63,4.63,0,6.920671504248683,2010.4,0.7267,0.13939727535434154,7,0,0,0,0
1672,8067,2010,12080,51374,8,1,17686,-0.036605295,2.9,4.63,4.63,0,9.78052864513568,2010.1,5.1374,0.3442597422820882,7,0,0,0,0
1673,8067,2010,12080,51374,8,2,15217,-0.139601945,2.9,4.63,4.63,0,9.630168502920114,2010.2,5.1374,0.29620041266010044,7,0,0,0,0
1674,8067,2010,12080,51374,8,3,16264,0.068804626,2.9,4.63,4.63,0,9.696709355308183,2010.3,5.1374,0.3165803713940904,7,0,0,0,0
1675,8067,2010,12080,51374,8,4,17853,0.097700443,2.9,4.63,4.63,0,9.789926840312962,2010.4,5.1374,0.3475104138280064,7,0,0,0,0
1676,8069,2010,51651,300523,8,1,92834,-0.05870782,2.9,4.63,4.63,0,11.438568230984126,2010.1,30.0523,0.3089081368148195,7,0,0,0,0
1677,8069,2010,51651,300523,8,2,93193,0.003867118,2.9,4.63,4.63,0,11.442427890556852,2010.2,30.0523,0.3101027209231906,7,0,0,0,0
1678,8069,2010,51651,300523,8,3,99003,0.062343738,2.9,4.63,4.63,0,11.502905431687902,2010.3,30.0523,0.32943568379125726,7,0,0,0,0
1679,8069,2010,51651,300523,8,4,100838,0.018534792,2.9,4.63,4.63,0,11.521270547705727,2010.4,30.0523,0.3355417056265244,7,0,0,0,0
1680,8071,2010,2242,15392,8,1,2939,-0.08952912,2.9,4.63,4.63,0,7.985824666418917,2010.1,1.5392,0.19094334719334718,7,0,0,0,0
1681,8071,2010,2242,15392,8,2,2827,-0.0381082,2.9,4.63,4.63,0,7.946971357693591,2010.2,1.5392,0.1836668399168399,7,0,0,0,0
1682,8071,2010,2242,15392,8,3,3065,0.084188185,2.9,4.63,4.63,0,8.027802848370312,2010.3,1.5392,0.19912941787941787,7,0,0,0,0
1683,8071,2010,2242,15392,8,4,3359,0.095921697,2.9,4.63,4.63,0,8.119398589612294,2010.4,1.5392,0.2182302494802495,7,0,0,0,0
1684,8073,2010,1108,5470,8,1,1007,0.003988036,2.9,4.63,4.63,0,6.914730892718563,2010.1,0.547,0.18409506398537478,7,0,0,0,0
1685,8073,2010,1108,5470,8,2,1069,0.061569017,2.9,4.63,4.63,0,6.974478911025045,2010.2,0.547,0.19542961608775136,7,0,0,0,0
1686,8073,2010,1108,5470,8,3,1041,-0.026192703,2.9,4.63,4.63,0,6.947937068614969,2010.3,0.547,0.19031078610603291,7,0,0,0,0
1687,8073,2010,1108,5470,8,4,966,-0.07204611,2.9,4.63,4.63,0,6.873163834212518,2010.4,0.547,0.17659963436928702,7,0,0,0,0
1688,8075,2010,3422,22127,8,1,5120,-0.076312466,2.9,4.63,4.63,0,8.540909718033554,2010.1,2.2127,0.23139151263162652,7,0,0,0,0
1689,8075,2010,3422,22127,8,2,5067,-0.010351563,2.9,4.63,4.63,0,8.53050420547591,2010.2,2.2127,0.2289962489266507,7,0,0,0,0
1690,8075,2010,3422,22127,8,3,5217,0.029603316,2.9,4.63,4.63,0,8.559677803022392,2010.3,2.2127,0.23577529714828038,7,0,0,0,0
1691,8075,2010,3422,22127,8,4,5343,0.024151811,2.9,4.63,4.63,0,8.583542571957771,2010.4,2.2127,0.2414696976544493,7,0,0,0,0
1692,8077,2010,22126,146486,8,1,45838,-0.064225053,2.9,4.63,4.63,0,10.732868720419352,2010.1,14.6486,0.3129172753710252,7,0,0,0,0
1693,8077,2010,22126,146486,8,2,47662,0.039792312,2.9,4.63,4.63,0,10.77188971368331,2010.2,14.6486,0.3253689772401458,7,0,0,0,0
1694,8077,2010,22126,146486,8,3,47008,-0.013721623,2.9,4.63,4.63,0,10.758073078973604,2010.3,14.6486,0.3209043867673361,7,0,0,0,0
1695,8077,2010,22126,146486,8,4,47350,0.007275357,2.9,4.63,4.63,0,10.765322098614224,2010.4,14.6486,0.32323908086779624,7,0,0,0,0
1696,8079,2010,326,704,8,1,157,-0.381889764,2.9,4.63,4.63,0,5.056245805348308,2010.1,0.0704,0.22301136363636365,7,0,0,0,0
1697,8079,2010,326,704,8,2,163,0.038216561,2.9,4.63,4.63,0,5.093750200806762,2010.2,0.0704,0.2315340909090909,7,0,0,0,0
1698,8079,2010,326,704,8,3,402,1.466257669,2.9,4.63,4.63,0,5.996452088619021,2010.3,0.0704,0.5710227272727273,7,0,0,0,0
1699,8079,2010,326,704,8,4,217,-0.460199005,2.9,4.63,4.63,0,5.37989735354046,2010.4,0.0704,0.30823863636363635,7,0,0,0,0
1700,8081,2010,2150,13812,8,1,3595,-0.107275888,2.9,4.63,4.63,0,8.187299270155147,2010.1,1.3812,0.2602809151462496,7,0,0,0,0
1701,8081,2010,2150,13812,8,2,3615,0.005563281999999999,2.9,4.63,4.63,0,8.192847134592865,2010.2,1.3812,0.2617289313640313,7,0,0,0,0
1702,8081,2010,2150,13812,8,3,3833,0.060304288,2.9,4.63,4.63,0,8.251403065380556,2010.3,1.3812,0.27751230813785116,7,0,0,0,0
1703,8081,2010,2150,13812,8,4,3901,0.017740673000000002,2.9,4.63,4.63,0,8.268988209506656,2010.4,1.3812,0.2824355632783087,7,0,0,0,0
1704,8083,2010,4706,25553,8,1,5285,-0.064270538,2.9,4.63,4.63,0,8.572627898304338,2010.1,2.5553,0.20682503032911986,7,0,0,0,0
1705,8083,2010,4706,25553,8,2,5455,0.032166509,2.9,4.63,4.63,0,8.604287898267172,2010.2,2.5553,0.21347786952608305,7,0,0,0,0
1706,8083,2010,4706,25553,8,3,5997,0.099358387,2.9,4.63,4.63,0,8.69901462316851,2010.3,2.5553,0.23468868625993033,7,0,0,0,0
1707,8083,2010,4706,25553,8,4,5969,-0.004669001,2.9,4.63,4.63,0,8.69433468816865,2010.4,2.5553,0.2335929245098423,7,0,0,0,0
1708,8085,2010,7829,41194,8,1,9684,-0.06026200900000001,2.9,4.63,4.63,0,9.178230318057949,2010.1,4.1194,0.23508277904549207,7,0,0,0,0
1709,8085,2010,7829,41194,8,2,10195,0.052767450999999986,2.9,4.63,4.63,0,9.229652683008556,2010.2,4.1194,0.2474874981793465,7,0,0,0,0
